date,1. open,2. high,3. low,4. close,5. volume,sym
2018-04-20 14:20:00,1078.51,1078.51,1077.94,1078.14,1887.0,GOOGL
2018-04-20 14:21:00,1078.0647,1078.37,1078.0647,1078.37,200.0,GOOGL
2018-04-20 14:22:00,1078.38,1079.35,1078.0403,1079.35,2025.0,GOOGL
2018-04-20 14:23:00,1079.42,1079.42,1079.155,1079.41,300.0,GOOGL
2018-04-20 14:24:00,1078.91,1079.45,1078.91,1079.45,900.0,GOOGL
2018-04-20 14:25:00,1080.0,1080.5,1080.0,1080.14,1100.0,GOOGL
2018-04-20 14:26:00,1080.0,1080.33,1080.0,1080.25,731.0,GOOGL
2018-04-20 14:27:00,1079.83,1079.83,1079.6503,1079.6503,225.0,GOOGL
2018-04-20 14:29:00,1080.0,1080.21,1080.0,1080.01,700.0,GOOGL
2018-04-20 14:30:00,1080.22,1080.25,1080.22,1080.2201,501.0,GOOGL
2018-04-20 14:31:00,1080.22,1080.39,1079.89,1080.3,1300.0,GOOGL
2018-04-20 14:32:00,1080.1125,1080.1125,1079.67,1080.1,1356.0,GOOGL
2018-04-20 14:33:00,1079.14,1079.14,1078.54,1078.88,1000.0,GOOGL
2018-04-20 14:34:00,1078.1,1078.1,1078.0,1078.06,1449.0,GOOGL
2018-04-20 14:35:00,1078.09,1078.12,1077.62,1077.62,1300.0,GOOGL
2018-04-20 14:36:00,1077.63,1077.74,1077.06,1077.74,1566.0,GOOGL
2018-04-20 14:37:00,1077.745,1077.941,1077.3077,1077.3077,300.0,GOOGL
2018-04-20 14:38:00,1077.9299,1077.9299,1077.9299,1077.9299,100.0,GOOGL
2018-04-20 14:39:00,1077.25,1077.25,1076.78,1077.0,1600.0,GOOGL
2018-04-20 14:40:00,1076.74,1077.89,1076.74,1077.89,400.0,GOOGL
2018-04-20 14:41:00,1077.52,1077.9,1077.12,1077.87,1010.0,GOOGL
2018-04-20 14:42:00,1077.97,1078.36,1077.68,1078.21,600.0,GOOGL
2018-04-20 14:43:00,1078.24,1078.4995,1078.03,1078.17,2160.0,GOOGL
2018-04-20 14:44:00,1078.03,1078.03,1077.53,1077.54,435.0,GOOGL
2018-04-20 14:45:00,1077.985,1077.985,1077.52,1077.52,331.0,GOOGL
2018-04-20 14:46:00,1077.04,1077.04,1076.82,1076.82,400.0,GOOGL
2018-04-20 14:47:00,1076.67,1076.81,1076.24,1076.31,1913.0,GOOGL
2018-04-20 14:48:00,1076.24,1076.55,1076.24,1076.55,1104.0,GOOGL
2018-04-20 14:49:00,1076.77,1076.77,1076.56,1076.56,1900.0,GOOGL
