date,1. open,2. high,3. low,4. close,5. volume,sym
2018-04-26 13:21:00,94.65,94.68,94.65,94.67,30252.0,MSFT
2018-04-26 13:22:00,94.67,94.69,94.6399,94.68,39780.0,MSFT
2018-04-26 13:23:00,94.69,94.73,94.69,94.7,32589.0,MSFT
2018-04-26 13:24:00,94.7,94.71,94.69,94.705,19710.0,MSFT
2018-04-26 13:25:00,94.69,94.79,94.6748,94.78,70619.0,MSFT
2018-04-26 13:26:00,94.7831,94.795,94.762,94.785,39658.0,MSFT
2018-04-26 13:27:00,94.78,94.8,94.73,94.74,39722.0,MSFT
2018-04-26 13:28:00,94.74,94.74,94.68,94.73,80816.0,MSFT
2018-04-26 13:29:00,94.73,94.76,94.7,94.72,40224.0,MSFT
2018-04-26 13:30:00,94.72,94.77,94.69,94.76,31147.0,MSFT
2018-04-26 13:31:00,94.76,94.8,94.745,94.79,29345.0,MSFT
2018-04-26 13:32:00,94.8,94.83,94.78,94.78,45676.0,MSFT
2018-04-26 13:33:00,94.79,94.79,94.7401,94.775,38532.0,MSFT
2018-04-26 13:34:00,94.77,94.86,94.77,94.86,21428.0,MSFT
2018-04-26 13:35:00,94.8531,94.925,94.83,94.91,51846.0,MSFT
2018-04-26 13:36:00,94.92,94.96,94.9048,94.95,34217.0,MSFT
2018-04-26 13:37:00,94.94,94.94,94.88,94.92,34157.0,MSFT
2018-04-26 13:38:00,94.915,94.915,94.8,94.82,64454.0,MSFT
2018-04-26 13:39:00,94.82,94.84,94.7996,94.81,31661.0,MSFT
2018-04-26 13:40:00,94.81,94.83,94.8,94.83,32141.0,MSFT
2018-04-26 13:41:00,94.8268,94.85,94.8,94.82,24076.0,MSFT
2018-04-26 13:42:00,94.82,94.84,94.8,94.825,37468.0,MSFT
2018-04-26 13:43:00,94.82,94.86,94.8,94.83,56682.0,MSFT
2018-04-26 13:44:00,94.83,94.88,94.8,94.85,35314.0,MSFT
2018-04-26 13:45:00,94.84,94.85,94.8,94.8158,46095.0,MSFT
2018-04-26 13:46:00,94.8161,94.83,94.77,94.83,115635.0,MSFT
2018-04-26 13:47:00,94.82,94.84,94.79,94.8,71272.0,MSFT
2018-04-26 13:48:00,94.8,94.83,94.73,94.73,39619.0,MSFT
2018-04-26 13:49:00,94.74,94.775,94.73,94.75,38311.0,MSFT
2018-04-26 13:50:00,94.75,94.76,94.71,94.73,34368.0,MSFT
2018-04-26 13:51:00,94.73,94.74,94.7101,94.735,48567.0,MSFT
2018-04-26 13:52:00,94.73,94.73,94.68,94.69,35954.0,MSFT
2018-04-26 13:53:00,94.7,94.77,94.69,94.765,30234.0,MSFT
2018-04-26 13:54:00,94.77,94.81,94.73,94.74,34012.0,MSFT
2018-04-26 13:55:00,94.74,94.7461,94.71,94.73,14656.0,MSFT
2018-04-26 13:56:00,94.7301,94.77,94.72,94.77,19176.0,MSFT
2018-04-26 13:57:00,94.76,94.77,94.75,94.76,25498.0,MSFT
2018-04-26 13:58:00,94.76,94.78,94.75,94.78,18453.0,MSFT
2018-04-26 13:59:00,94.78,94.8151,94.75,94.76,46133.0,MSFT
2018-04-26 14:00:00,94.755,94.76,94.72,94.74,27792.0,MSFT
2018-04-26 14:01:00,94.74,94.75,94.68,94.71,41826.0,MSFT
2018-04-26 14:02:00,94.72,94.73,94.7084,94.73,11489.0,MSFT
2018-04-26 14:03:00,94.73,94.7368,94.6924,94.725,20225.0,MSFT
2018-04-26 14:04:00,94.73,94.73,94.6725,94.7,42364.0,MSFT
