date,1. open,2. high,3. low,4. close,5. volume,sym
2018-03-23 14:21:00,1518.14,1521.15,1517.58,1520.1697,3927.0,AMZN
2018-03-23 14:22:00,1519.29,1519.9999,1518.0,1518.0,3030.0,AMZN
2018-03-23 14:23:00,1518.54,1518.62,1516.7304,1516.7304,4242.0,AMZN
2018-03-23 14:24:00,1517.12,1518.646,1516.665,1518.05,3970.0,AMZN
2018-03-23 14:25:00,1517.62,1519.6,1517.03,1518.99,5152.0,AMZN
2018-03-23 14:26:00,1518.883,1519.2399,1517.035,1517.035,2733.0,AMZN
2018-03-23 14:27:00,1517.62,1518.0,1516.92,1517.99,3137.0,AMZN
2018-03-23 14:28:00,1517.99,1517.99,1516.0,1516.355,8304.0,AMZN
2018-03-23 14:29:00,1515.8058,1517.202,1515.8058,1516.62,6909.0,AMZN
2018-03-23 14:30:00,1517.2,1518.89,1517.04,1517.5488,5305.0,AMZN
2018-03-23 14:31:00,1517.02,1517.94,1516.53,1517.03,3420.0,AMZN
2018-03-23 14:32:00,1517.6667,1519.29,1516.74,1518.5429,3140.0,AMZN
2018-03-23 14:33:00,1518.4347,1518.4347,1517.7697,1517.7697,1485.0,AMZN
2018-03-23 14:34:00,1517.767,1517.77,1516.0,1516.275,7680.0,AMZN
2018-03-23 14:35:00,1516.4653,1518.2149,1515.775,1517.2029,3617.0,AMZN
2018-03-23 14:36:00,1517.3155,1517.3155,1515.595,1515.98,3150.0,AMZN
2018-03-23 14:37:00,1516.29,1516.7212,1515.69,1516.315,2655.0,AMZN
2018-03-23 14:38:00,1516.5,1517.975,1516.24,1517.525,4052.0,AMZN
2018-03-23 14:39:00,1517.3,1517.3,1515.65,1516.93,3907.0,AMZN
2018-03-23 14:40:00,1516.23,1517.4353,1515.9257,1517.25,2661.0,AMZN
2018-03-23 14:41:00,1517.12,1517.7943,1516.26,1517.2446,3694.0,AMZN
2018-03-23 14:42:00,1517.2392,1519.68,1517.1458,1519.4,14868.0,AMZN
2018-03-23 14:43:00,1519.26,1519.26,1517.67,1518.06,2836.0,AMZN
2018-03-23 14:44:00,1518.5103,1518.5103,1517.3801,1517.45,1320.0,AMZN
2018-03-23 14:45:00,1517.0,1517.96,1515.775,1517.96,5857.0,AMZN
2018-03-23 14:46:00,1516.79,1516.9,1514.75,1516.0,11464.0,AMZN
2018-03-23 14:47:00,1515.73,1515.73,1513.5873,1514.3994,17170.0,AMZN
2018-03-23 14:48:00,1514.6248,1515.0,1513.29,1514.4203,8513.0,AMZN
2018-03-23 14:49:00,1513.51,1513.62,1511.32,1511.56,20009.0,AMZN
2018-03-23 14:50:00,1511.55,1512.37,1510.33,1511.95,8834.0,AMZN
2018-03-23 14:51:00,1512.14,1512.46,1509.3724,1509.6087,19939.0,AMZN
2018-03-23 14:52:00,1509.1,1509.79,1508.2401,1508.9,12487.0,AMZN
2018-03-23 14:53:00,1509.0,1513.4,1508.99,1511.8294,17156.0,AMZN
2018-03-23 14:54:00,1512.0,1512.0,1509.59,1510.5301,7571.0,AMZN
2018-03-23 14:55:00,1511.4461,1514.0,1510.0,1512.695,13710.0,AMZN
2018-03-23 14:56:00,1511.59,1512.02,1510.0269,1510.6139,3791.0,AMZN
2018-03-23 14:57:00,1510.5,1511.0,1509.31,1510.045,6920.0,AMZN
