date,1. open,2. high,3. low,4. close,5. volume,sym
2018-03-23 14:21:00,65.97,65.97,65.93,65.95,17546.0,NKE
2018-03-23 14:22:00,65.955,65.955,65.84,65.845,11358.0,NKE
2018-03-23 14:23:00,65.85,65.89,65.78,65.78,10708.0,NKE
2018-03-23 14:24:00,65.81,65.88,65.78,65.87,14429.0,NKE
2018-03-23 14:25:00,65.88,66.0,65.86,65.98,32461.0,NKE
2018-03-23 14:26:00,65.97,65.97,65.845,65.845,19235.0,NKE
2018-03-23 14:27:00,65.86,65.88,65.84,65.88,5510.0,NKE
2018-03-23 14:28:00,65.88,65.89,65.81,65.84,18272.0,NKE
2018-03-23 14:29:00,65.83,65.885,65.83,65.88,13283.0,NKE
2018-03-23 14:30:00,65.875,65.905,65.855,65.86,9968.0,NKE
2018-03-23 14:31:00,65.86,65.86,65.79,65.81,17400.0,NKE
2018-03-23 14:32:00,65.81,65.89,65.8,65.885,28482.0,NKE
2018-03-23 14:33:00,65.8836,65.885,65.85,65.85,17498.0,NKE
2018-03-23 14:34:00,65.85,65.88,65.84,65.85,32328.0,NKE
2018-03-23 14:35:00,65.86,65.96,65.855,65.96,5265.0,NKE
2018-03-23 14:36:00,65.95,65.95,65.81,65.81,17719.0,NKE
2018-03-23 14:37:00,65.81,65.89,65.81,65.87,10590.0,NKE
2018-03-23 14:38:00,65.86,65.89,65.84,65.84,10172.0,NKE
2018-03-23 14:39:00,65.84,65.84,65.78,65.78,9455.0,NKE
2018-03-23 14:40:00,65.77,65.789,65.76,65.78,8801.0,NKE
2018-03-23 14:41:00,65.78,65.82,65.75,65.82,13094.0,NKE
2018-03-23 14:42:00,65.815,65.87,65.81,65.86,14884.0,NKE
2018-03-23 14:43:00,65.85,65.87,65.81,65.82,13548.0,NKE
2018-03-23 14:44:00,65.81,65.81,65.77,65.79,8300.0,NKE
2018-03-23 14:45:00,65.7739,65.78,65.72,65.73,18816.0,NKE
2018-03-23 14:46:00,65.7375,65.74,65.61,65.6114,20285.0,NKE
2018-03-23 14:47:00,65.62,65.65,65.57,65.61,16920.0,NKE
2018-03-23 14:48:00,65.6199,65.6199,65.51,65.51,44304.0,NKE
2018-03-23 14:49:00,65.51,65.5102,65.41,65.4103,24882.0,NKE
2018-03-23 14:50:00,65.41,65.5,65.39,65.48,21900.0,NKE
2018-03-23 14:51:00,65.47,65.47,65.33,65.37,29502.0,NKE
2018-03-23 14:52:00,65.37,65.37,65.2901,65.32,23799.0,NKE
2018-03-23 14:53:00,65.305,65.38,65.3,65.34,31023.0,NKE
2018-03-23 14:54:00,65.32,65.36,65.3,65.36,10104.0,NKE
2018-03-23 14:55:00,65.38,65.47,65.38,65.4198,22330.0,NKE
2018-03-23 14:56:00,65.405,65.41,65.35,65.358,11450.0,NKE
2018-03-23 14:57:00,65.3503,65.37,65.315,65.32,22409.0,NKE
2018-03-23 14:58:00,65.325,65.34,65.2,65.2,36613.0,NKE
2018-03-23 14:59:00,65.2,65.215,65.09,65.1,25670.0,NKE
2018-03-23 15:00:00,65.09,65.2,65.09,65.16,37140.0,NKE
2018-03-23 15:01:00,65.18,65.18,65.09,65.09,17713.0,NKE
2018-03-23 15:02:00,65.08,65.08,64.96,64.96,75383.0,NKE
2018-03-23 15:03:00,64.96,65.03,64.91,64.98,27391.0,NKE
2018-03-23 15:04:00,64.97,65.07,64.97,65.01,32478.0,NKE
2018-03-23 15:05:00,65.0241,65.04,64.951,64.975,24921.0,NKE
2018-03-23 15:06:00,64.97,65.1,64.97,65.085,30740.0,NKE
2018-03-23 15:07:00,65.0742,65.1,65.0,65.025,41846.0,NKE
2018-03-23 15:08:00,65.02,65.02,64.95,64.96,32042.0,NKE
