date,1. open,2. high,3. low,4. close,5. volume,sym
2018-03-02 14:21:00,1077.67,1077.67,1076.725,1076.97,1000.0,GOOGL
2018-03-02 14:22:00,1076.7,1076.94,1076.06,1076.06,2600.0,GOOGL
2018-03-02 14:23:00,1076.61,1076.61,1075.4447,1075.475,4612.0,GOOGL
2018-03-02 14:24:00,1075.5,1075.5,1075.05,1075.05,649.0,GOOGL
2018-03-02 14:25:00,1074.98,1075.45,1074.98,1075.42,851.0,GOOGL
2018-03-02 14:26:00,1075.645,1077.21,1075.645,1077.15,4300.0,GOOGL
2018-03-02 14:27:00,1077.245,1078.19,1077.15,1078.19,3599.0,GOOGL
2018-03-02 14:28:00,1077.9053,1077.9053,1077.29,1077.29,1469.0,GOOGL
2018-03-02 14:29:00,1077.23,1077.23,1075.16,1075.16,800.0,GOOGL
2018-03-02 14:30:00,1075.33,1076.15,1075.33,1076.0484,1521.0,GOOGL
2018-03-02 14:31:00,1077.13,1077.15,1076.7,1076.7,306.0,GOOGL
2018-03-02 14:32:00,1077.295,1077.3182,1076.2403,1076.97,1400.0,GOOGL
2018-03-02 14:33:00,1077.25,1077.68,1076.92,1076.92,1000.0,GOOGL
2018-03-02 14:34:00,1077.2753,1077.2753,1076.04,1076.7999,800.0,GOOGL
2018-03-02 14:35:00,1076.1347,1076.1347,1075.03,1075.03,2100.0,GOOGL
2018-03-02 14:36:00,1075.08,1076.83,1075.07,1076.5875,2315.0,GOOGL
2018-03-02 14:37:00,1076.4,1076.4407,1076.4,1076.42,672.0,GOOGL
2018-03-02 14:38:00,1077.15,1077.2,1076.66,1077.13,1581.0,GOOGL
2018-03-02 14:39:00,1077.1233,1077.98,1077.07,1077.93,4800.0,GOOGL
2018-03-02 14:40:00,1078.29,1079.58,1078.29,1079.29,4129.0,GOOGL
2018-03-02 14:41:00,1079.772,1080.43,1079.285,1079.6853,2673.0,GOOGL
2018-03-02 14:42:00,1079.9,1080.39,1079.83,1080.0677,2200.0,GOOGL
2018-03-02 14:43:00,1080.39,1080.39,1079.06,1079.06,1644.0,GOOGL
2018-03-02 14:44:00,1079.0,1079.17,1077.7,1078.11,1599.0,GOOGL
2018-03-02 14:45:00,1078.29,1080.27,1078.26,1079.76,4513.0,GOOGL
2018-03-02 14:46:00,1079.87,1080.015,1079.201,1079.56,1680.0,GOOGL
2018-03-02 14:47:00,1080.105,1080.105,1079.8867,1079.8867,600.0,GOOGL
2018-03-02 14:48:00,1079.21,1079.21,1078.5,1078.5,800.0,GOOGL
2018-03-02 14:49:00,1078.9997,1079.9,1078.89,1079.76,2328.0,GOOGL
2018-03-02 14:50:00,1079.4397,1080.08,1079.4397,1080.08,720.0,GOOGL
2018-03-02 14:51:00,1079.38,1079.93,1078.9,1079.5734,1270.0,GOOGL
2018-03-02 14:52:00,1080.0,1081.4487,1080.0,1081.3,4646.0,GOOGL
2018-03-02 14:53:00,1080.52,1080.83,1079.88,1080.0,2005.0,GOOGL
2018-03-02 14:54:00,1080.0,1080.33,1080.0,1080.33,605.0,GOOGL
2018-03-02 14:55:00,1079.65,1079.8128,1079.38,1079.38,700.0,GOOGL
2018-03-02 14:56:00,1078.93,1078.93,1077.66,1077.66,874.0,GOOGL
2018-03-02 14:57:00,1077.83,1078.29,1077.83,1078.29,695.0,GOOGL
2018-03-02 14:58:00,1078.54,1078.84,1078.54,1078.84,422.0,GOOGL
2018-03-02 14:59:00,1078.89,1078.89,1078.425,1078.505,400.0,GOOGL
2018-03-02 15:00:00,1077.43,1077.43,1076.96,1076.96,694.0,GOOGL
2018-03-02 15:01:00,1076.06,1076.81,1075.71,1076.81,2411.0,GOOGL
