date,1. open,2. high,3. low,4. close,5. volume,sym
2018-03-02 14:21:00,72.35,72.36,72.32,72.32,1100.0,AABA
2018-03-02 14:22:00,72.33,72.35,72.3,72.32,3732.0,AABA
2018-03-02 14:23:00,72.26,72.26,72.26,72.26,100.0,AABA
2018-03-02 14:24:00,72.25,72.25,72.2,72.2,503.0,AABA
2018-03-02 14:25:00,72.22,72.3,72.21,72.28,15810.0,AABA
2018-03-02 14:26:00,72.3,72.4,72.3,72.35,5500.0,AABA
2018-03-02 14:27:00,72.35,72.4025,72.35,72.37,1810.0,AABA
2018-03-02 14:28:00,72.365,72.38,72.33,72.33,2020.0,AABA
2018-03-02 14:29:00,72.3,72.3,72.25,72.26,3491.0,AABA
2018-03-02 14:30:00,72.25,72.37,72.25,72.37,3393.0,AABA
2018-03-02 14:31:00,72.35,72.35,72.31,72.31,700.0,AABA
2018-03-02 14:32:00,72.32,72.37,72.305,72.365,2734.0,AABA
2018-03-02 14:33:00,72.37,72.41,72.315,72.35,10698.0,AABA
2018-03-02 14:34:00,72.31,72.31,72.27,72.27,1300.0,AABA
2018-03-02 14:35:00,72.26,72.27,72.23,72.23,700.0,AABA
2018-03-02 14:36:00,72.22,72.23,72.21,72.22,3150.0,AABA
2018-03-02 14:37:00,72.21,72.22,72.18,72.22,8413.0,AABA
2018-03-02 14:38:00,72.21,72.24,72.185,72.24,4065.0,AABA
2018-03-02 14:39:00,72.24,72.29,72.23,72.29,1800.0,AABA
2018-03-02 14:40:00,72.28,72.39,72.28,72.39,3096.0,AABA
2018-03-02 14:41:00,72.38,72.38,72.32,72.36,5208.0,AABA
2018-03-02 14:42:00,72.35,72.43,72.34,72.405,17800.0,AABA
2018-03-02 14:43:00,72.41,72.41,72.273,72.273,7659.0,AABA
2018-03-02 14:44:00,72.27,72.28,72.2372,72.25,25013.0,AABA
2018-03-02 14:45:00,72.25,72.3,72.25,72.29,6542.0,AABA
2018-03-02 14:46:00,72.28,72.29,72.27,72.29,6678.0,AABA
2018-03-02 14:47:00,72.29,72.38,72.285,72.37,10048.0,AABA
2018-03-02 14:48:00,72.36,72.36,72.325,72.36,2791.0,AABA
2018-03-02 14:49:00,72.355,72.41,72.355,72.4,12340.0,AABA
2018-03-02 14:50:00,72.37,72.41,72.37,72.4,13909.0,AABA
2018-03-02 14:51:00,72.405,72.405,72.375,72.39,4176.0,AABA
2018-03-02 14:52:00,72.38,72.41,72.38,72.39,14747.0,AABA
2018-03-02 14:53:00,72.38,72.38,72.2701,72.3,13089.0,AABA
2018-03-02 14:54:00,72.3,72.34,72.3,72.33,15837.0,AABA
2018-03-02 14:55:00,72.33,72.33,72.27,72.27,6937.0,AABA
2018-03-02 14:56:00,72.26,72.26,72.19,72.25,15863.0,AABA
2018-03-02 14:57:00,72.23,72.27,72.21,72.21,4900.0,AABA
2018-03-02 14:58:00,72.23,72.27,72.23,72.27,6495.0,AABA
2018-03-02 14:59:00,72.26,72.28,72.23,72.24,5549.0,AABA
2018-03-02 15:00:00,72.225,72.25,72.2,72.2,3478.0,AABA
2018-03-02 15:01:00,72.21,72.22,72.17,72.22,9756.0,AABA
2018-03-02 15:02:00,72.215,72.26,72.19,72.19,10980.0,AABA
2018-03-02 15:03:00,72.17,72.17,72.1,72.1,7263.0,AABA
2018-03-02 15:04:00,72.08,72.11,72.07,72.08,28551.0,AABA
2018-03-02 15:05:00,72.08,72.21,72.08,72.19,17288.0,AABA
2018-03-02 15:06:00,72.2,72.2,72.125,72.13,5897.0,AABA
2018-03-02 15:07:00,72.14,72.19,72.13,72.14,6703.0,AABA
2018-03-02 15:08:00,72.15,72.16,72.1,72.1,3000.0,AABA
2018-03-02 15:09:00,72.1,72.15,72.1,72.15,17217.0,AABA
2018-03-02 15:10:00,72.16,72.29,72.16,72.28,8157.0,AABA
2018-03-02 15:11:00,72.28,72.32,72.22,72.23,7133.0,AABA
2018-03-02 15:12:00,72.21,72.22,72.14,72.17,16838.0,AABA
2018-03-02 15:13:00,72.17,72.2,72.14,72.17,19569.0,AABA
2018-03-02 15:14:00,72.144,72.18,72.144,72.18,7200.0,AABA
2018-03-02 15:15:00,72.18,72.2,72.17,72.18,3260.0,AABA
2018-03-02 15:16:00,72.19,72.2,72.16,72.2,6742.0,AABA
2018-03-02 15:17:00,72.18,72.2,72.12,72.19,13736.0,AABA
2018-03-02 15:18:00,72.19,72.25,72.15,72.21,8129.0,AABA
2018-03-02 15:19:00,72.22,72.31,72.22,72.27,5398.0,AABA
2018-03-02 15:20:00,72.28,72.29,72.235,72.28,6682.0,AABA
2018-03-02 15:21:00,72.28,72.29,72.26,72.26,5535.0,AABA
2018-03-02 15:22:00,72.25,72.27,72.24,72.27,7088.0,AABA
2018-03-02 15:23:00,72.265,72.3043,72.265,72.29,6894.0,AABA
2018-03-02 15:24:00,72.28,72.31,72.28,72.31,5980.0,AABA
2018-03-02 15:25:00,72.305,72.33,72.3,72.31,10623.0,AABA
2018-03-02 15:26:00,72.3,72.36,72.3,72.355,10106.0,AABA
2018-03-02 15:27:00,72.35,72.35,72.31,72.32,6370.0,AABA
2018-03-02 15:28:00,72.3,72.33,72.295,72.3,9800.0,AABA
2018-03-02 15:29:00,72.29,72.32,72.26,72.32,18245.0,AABA
2018-03-02 15:30:00,72.32,72.37,72.31,72.31,11082.0,AABA
2018-03-02 15:31:00,72.315,72.34,72.29,72.34,18051.0,AABA
2018-03-02 15:32:00,72.33,72.35,72.3,72.332,17606.0,AABA
2018-03-02 15:33:00,72.35,72.38,72.345,72.35,9600.0,AABA
2018-03-02 15:34:00,72.35,72.38,72.35,72.36,10003.0,AABA
2018-03-02 15:35:00,72.38,72.38,72.33,72.33,11585.0,AABA
2018-03-02 15:36:00,72.35,72.36,72.33,72.35,16427.0,AABA
2018-03-02 15:37:00,72.33,72.34,72.3,72.31,23735.0,AABA
2018-03-02 15:38:00,72.32,72.4,72.32,72.4,22738.0,AABA
2018-03-02 15:39:00,72.39,72.47,72.37,72.47,17325.0,AABA
2018-03-02 15:40:00,72.465,72.47,72.415,72.44,20070.0,AABA
2018-03-02 15:41:00,72.46,72.48,72.41,72.44,30020.0,AABA
2018-03-02 15:42:00,72.43,72.439,72.351,72.38,60523.0,AABA
2018-03-02 15:43:00,72.365,72.43,72.36,72.42,26278.0,AABA
2018-03-02 15:44:00,72.43,72.45,72.41,72.45,22664.0,AABA
2018-03-02 15:45:00,72.45,72.47,72.41,72.46,29440.0,AABA
2018-03-02 15:46:00,72.46,72.46,72.39,72.4,33963.0,AABA
2018-03-02 15:47:00,72.4,72.4,72.31,72.35,37705.0,AABA
2018-03-02 15:48:00,72.35,72.37,72.335,72.35,28650.0,AABA
2018-03-02 15:49:00,72.345,72.35,72.275,72.29,25193.0,AABA
2018-03-02 15:50:00,72.29,72.38,72.28,72.37,27869.0,AABA
2018-03-02 15:51:00,72.38,72.52,72.38,72.48,24950.0,AABA
2018-03-02 15:52:00,72.48,72.5,72.43,72.46,32227.0,AABA
2018-03-02 15:53:00,72.46,72.5,72.455,72.5,25140.0,AABA
2018-03-02 15:54:00,72.505,72.58,72.49,72.57,25739.0,AABA
2018-03-02 15:55:00,72.565,72.57,72.49,72.49,35255.0,AABA
2018-03-02 15:56:00,72.5,72.51,72.48,72.5,38734.0,AABA
2018-03-02 15:57:00,72.5,72.52,72.49,72.51,102144.0,AABA
2018-03-02 15:58:00,72.51,72.6,72.48,72.5825,93623.0,AABA
2018-03-02 15:59:00,72.585,72.71,72.55,72.68,82831.0,AABA
2018-03-02 16:00:00,72.68,72.78,72.67,72.69,190121.0,AABA
