date,1. open,2. high,3. low,4. close,5. volume,sym
2018-03-02 14:21:00,294.87,294.9125,294.5,294.54,15019.0,NFLX
2018-03-02 14:22:00,294.57,294.81,294.56,294.68,10485.0,NFLX
2018-03-02 14:23:00,294.7872,294.9522,294.3001,294.3263,17347.0,NFLX
2018-03-02 14:24:00,294.3312,294.3312,293.85,293.8913,26575.0,NFLX
2018-03-02 14:25:00,293.86,294.11,293.86,293.9093,11811.0,NFLX
2018-03-02 14:26:00,293.97,294.5999,293.97,294.5654,12985.0,NFLX
2018-03-02 14:27:00,294.5648,294.91,294.52,294.6639,14143.0,NFLX
2018-03-02 14:28:00,294.6,294.81,294.53,294.554,6734.0,NFLX
2018-03-02 14:29:00,294.51,294.755,294.31,294.565,10640.0,NFLX
2018-03-02 14:30:00,294.6367,295.2,294.575,295.1298,19164.0,NFLX
2018-03-02 14:31:00,295.08,295.21,294.9586,294.97,15510.0,NFLX
2018-03-02 14:32:00,295.0193,295.22,294.82,295.185,9248.0,NFLX
2018-03-02 14:33:00,295.09,295.36,295.061,295.1,13393.0,NFLX
2018-03-02 14:34:00,295.1,295.2,294.85,294.94,10986.0,NFLX
2018-03-02 14:35:00,294.96,294.98,294.55,294.67,34474.0,NFLX
2018-03-02 14:36:00,294.53,294.62,294.32,294.46,19129.0,NFLX
2018-03-02 14:37:00,294.49,294.99,294.42,294.99,7923.0,NFLX
2018-03-02 14:38:00,294.9094,294.99,294.66,294.865,10447.0,NFLX
2018-03-02 14:39:00,294.78,295.38,294.78,295.38,23696.0,NFLX
2018-03-02 14:40:00,295.3075,295.88,295.17,295.87,44340.0,NFLX
2018-03-02 14:41:00,295.86,296.15,295.6584,295.78,73526.0,NFLX
2018-03-02 14:42:00,295.88,296.55,295.8,296.4768,40609.0,NFLX
2018-03-02 14:43:00,296.39,296.405,295.92,295.92,28047.0,NFLX
2018-03-02 14:44:00,295.96,296.16,295.9039,296.0395,16236.0,NFLX
2018-03-02 14:45:00,295.952,296.3599,295.952,296.19,33939.0,NFLX
2018-03-02 14:46:00,296.235,296.53,296.17,296.5,22378.0,NFLX
2018-03-02 14:47:00,296.505,296.8995,296.505,296.6821,36227.0,NFLX
2018-03-02 14:48:00,296.63,296.63,296.18,296.38,36563.0,NFLX
2018-03-02 14:49:00,296.375,296.7128,296.3579,296.5,27562.0,NFLX
2018-03-02 14:50:00,296.54,296.72,296.37,296.72,13741.0,NFLX
2018-03-02 14:51:00,296.67,296.78,296.531,296.78,16975.0,NFLX
2018-03-02 14:52:00,296.78,296.87,296.71,296.8483,25643.0,NFLX
2018-03-02 14:53:00,296.82,296.83,296.4205,296.45,42448.0,NFLX
2018-03-02 14:54:00,296.46,296.88,296.44,296.79,10771.0,NFLX
2018-03-02 14:55:00,296.7404,296.88,296.6,296.63,16900.0,NFLX
2018-03-02 14:56:00,296.58,296.68,296.09,296.19,20449.0,NFLX
