date,1. open,2. high,3. low,4. close,5. volume,sym
2018-03-02 14:21:00,1488.81,1489.84,1488.79,1489.08,1221.0,AMZN
2018-03-02 14:22:00,1489.33,1489.55,1488.4882,1488.89,4084.0,AMZN
2018-03-02 14:23:00,1488.99,1489.11,1486.0001,1486.36,6162.0,AMZN
2018-03-02 14:24:00,1486.81,1487.11,1485.35,1486.25,4955.0,AMZN
2018-03-02 14:25:00,1485.9521,1487.37,1485.9521,1487.3,6105.0,AMZN
2018-03-02 14:26:00,1487.32,1489.4509,1487.32,1489.19,6112.0,AMZN
2018-03-02 14:27:00,1489.4244,1490.5,1488.66,1489.11,11074.0,AMZN
2018-03-02 14:28:00,1488.8119,1489.56,1488.09,1488.6377,5150.0,AMZN
2018-03-02 14:29:00,1488.38,1488.38,1486.78,1486.9,3807.0,AMZN
2018-03-02 14:30:00,1487.37,1489.54,1487.37,1489.235,9951.0,AMZN
2018-03-02 14:31:00,1488.9,1489.59,1488.47,1488.6,1936.0,AMZN
2018-03-02 14:32:00,1488.45,1488.45,1487.4016,1488.05,2200.0,AMZN
2018-03-02 14:33:00,1489.0,1489.45,1488.7553,1488.9975,2590.0,AMZN
2018-03-02 14:34:00,1489.4999,1489.5,1487.2072,1487.705,4062.0,AMZN
2018-03-02 14:35:00,1487.8662,1487.8662,1486.13,1486.5604,2590.0,AMZN
2018-03-02 14:36:00,1486.0901,1487.9983,1486.0901,1487.4108,5530.0,AMZN
2018-03-02 14:37:00,1487.03,1487.77,1486.83,1487.61,4771.0,AMZN
2018-03-02 14:38:00,1487.89,1488.98,1487.89,1488.67,3450.0,AMZN
2018-03-02 14:39:00,1488.38,1489.18,1488.089,1489.1,4320.0,AMZN
2018-03-02 14:40:00,1488.8304,1490.02,1488.8304,1490.0,3520.0,AMZN
2018-03-02 14:41:00,1490.142,1490.49,1488.64,1489.05,7222.0,AMZN
2018-03-02 14:42:00,1489.5403,1490.66,1489.53,1490.0,8368.0,AMZN
2018-03-02 14:43:00,1490.2208,1490.418,1488.99,1489.4,3479.0,AMZN
2018-03-02 14:44:00,1489.535,1489.5643,1487.98,1487.98,4796.0,AMZN
2018-03-02 14:45:00,1487.7918,1489.9,1487.7918,1489.9,2331.0,AMZN
2018-03-02 14:46:00,1489.6289,1490.72,1489.53,1490.72,2363.0,AMZN
2018-03-02 14:47:00,1490.28,1491.0,1490.26,1490.7926,8715.0,AMZN
2018-03-02 14:48:00,1490.39,1490.39,1489.3601,1489.43,2850.0,AMZN
2018-03-02 14:49:00,1489.8,1490.558,1489.7717,1489.7717,5595.0,AMZN
2018-03-02 14:50:00,1490.0345,1490.89,1490.0345,1490.8899,5612.0,AMZN
2018-03-02 14:51:00,1490.41,1490.5799,1489.99,1490.4474,2539.0,AMZN
2018-03-02 14:52:00,1490.7,1491.88,1490.6405,1490.6405,10559.0,AMZN
2018-03-02 14:53:00,1490.27,1490.27,1488.425,1488.68,4561.0,AMZN
2018-03-02 14:54:00,1488.51,1489.29,1488.5,1489.235,2371.0,AMZN
2018-03-02 14:55:00,1489.37,1489.37,1488.2,1488.83,2270.0,AMZN
2018-03-02 14:56:00,1488.21,1488.21,1486.75,1487.0,5728.0,AMZN
2018-03-02 14:57:00,1487.34,1488.44,1486.73,1486.78,4585.0,AMZN
2018-03-02 14:58:00,1487.0175,1488.084,1487.0,1487.9,2636.0,AMZN
2018-03-02 14:59:00,1488.0,1488.02,1487.07,1487.07,3224.0,AMZN
2018-03-02 15:00:00,1486.9,1486.9,1486.5,1486.67,4665.0,AMZN
2018-03-02 15:01:00,1486.43,1486.52,1485.18,1486.18,6948.0,AMZN
2018-03-02 15:02:00,1485.9853,1487.1437,1485.9464,1486.01,4211.0,AMZN
2018-03-02 15:03:00,1485.53,1485.6745,1482.64,1483.6961,16410.0,AMZN
2018-03-02 15:04:00,1483.83,1484.1485,1483.34,1483.815,2973.0,AMZN
2018-03-02 15:05:00,1483.88,1484.99,1483.88,1484.628,1750.0,AMZN
2018-03-02 15:06:00,1484.92,1485.6901,1484.6,1485.475,3232.0,AMZN
2018-03-02 15:07:00,1485.94,1486.67,1485.0,1485.0,4929.0,AMZN
2018-03-02 15:08:00,1484.97,1485.59,1483.84,1484.5,9065.0,AMZN
2018-03-02 15:09:00,1484.89,1485.48,1484.16,1485.48,4991.0,AMZN
2018-03-02 15:10:00,1486.15,1487.07,1485.9969,1486.74,4036.0,AMZN
2018-03-02 15:11:00,1487.13,1488.78,1486.15,1488.2,8035.0,AMZN
2018-03-02 15:12:00,1488.06,1488.12,1486.4768,1486.77,5850.0,AMZN
2018-03-02 15:13:00,1487.15,1487.7499,1486.01,1486.01,3866.0,AMZN
2018-03-02 15:14:00,1486.49,1487.0484,1486.19,1486.7853,2046.0,AMZN
2018-03-02 15:15:00,1486.65,1487.59,1486.5978,1487.1516,1772.0,AMZN
2018-03-02 15:16:00,1486.92,1486.92,1485.97,1486.78,2200.0,AMZN
2018-03-02 15:17:00,1486.61,1486.898,1484.553,1485.85,5242.0,AMZN
2018-03-02 15:18:00,1486.4,1487.57,1485.81,1487.57,2219.0,AMZN
2018-03-02 15:19:00,1487.66,1488.69,1487.66,1487.9148,11261.0,AMZN
2018-03-02 15:20:00,1488.04,1488.13,1487.47,1487.5312,1771.0,AMZN
2018-03-02 15:21:00,1488.01,1488.6138,1487.3,1487.3,3650.0,AMZN
2018-03-02 15:22:00,1486.9,1487.33,1486.6028,1487.0997,1530.0,AMZN
2018-03-02 15:23:00,1487.16,1488.14,1487.0,1487.24,4095.0,AMZN
2018-03-02 15:24:00,1487.05,1487.8076,1487.05,1487.5947,1070.0,AMZN
2018-03-02 15:25:00,1487.94,1488.5,1487.62,1488.365,3662.0,AMZN
2018-03-02 15:26:00,1488.05,1489.25,1487.98,1488.551,4145.0,AMZN
2018-03-02 15:27:00,1488.62,1488.62,1487.0,1487.4992,4542.0,AMZN
2018-03-02 15:28:00,1487.25,1488.02,1487.0,1487.8666,2078.0,AMZN
2018-03-02 15:29:00,1487.53,1489.12,1487.46,1488.895,5229.0,AMZN
2018-03-02 15:30:00,1489.12,1489.3026,1487.93,1488.1024,3858.0,AMZN
2018-03-02 15:31:00,1488.5,1489.8,1487.94,1489.08,7017.0,AMZN
2018-03-02 15:32:00,1489.46,1490.3,1489.2524,1490.181,13620.0,AMZN
2018-03-02 15:33:00,1490.41,1491.56,1490.41,1491.2,11602.0,AMZN
2018-03-02 15:34:00,1491.39,1492.0,1490.96,1491.16,10495.0,AMZN
2018-03-02 15:35:00,1491.4,1491.7148,1490.88,1490.9714,7288.0,AMZN
2018-03-02 15:36:00,1491.17,1492.77,1491.0,1492.77,10940.0,AMZN
2018-03-02 15:37:00,1492.5189,1493.0,1491.5,1491.899,14554.0,AMZN
2018-03-02 15:38:00,1491.78,1492.9599,1491.78,1492.71,4724.0,AMZN
2018-03-02 15:39:00,1492.53,1493.3,1492.17,1493.23,9278.0,AMZN
2018-03-02 15:40:00,1493.02,1493.5,1492.33,1493.27,16481.0,AMZN
2018-03-02 15:41:00,1493.46,1493.91,1492.7441,1493.3312,12619.0,AMZN
2018-03-02 15:42:00,1493.44,1493.53,1492.59,1492.85,8828.0,AMZN
2018-03-02 15:43:00,1492.816,1493.926,1492.75,1493.3713,9583.0,AMZN
2018-03-02 15:44:00,1493.2195,1493.9,1493.01,1493.2889,11150.0,AMZN
2018-03-02 15:45:00,1493.345,1494.0,1493.19,1494.0,14450.0,AMZN
2018-03-02 15:46:00,1494.0,1494.0,1492.5,1493.39,15836.0,AMZN
2018-03-02 15:47:00,1493.3953,1493.3953,1492.59,1493.0438,6046.0,AMZN
2018-03-02 15:48:00,1493.21,1493.21,1492.53,1493.175,5664.0,AMZN
2018-03-02 15:49:00,1492.95,1492.95,1492.29,1492.2994,6219.0,AMZN
2018-03-02 15:50:00,1492.3662,1495.5,1491.8466,1494.48,23912.0,AMZN
2018-03-02 15:51:00,1494.27,1495.89,1494.27,1495.2,25824.0,AMZN
2018-03-02 15:52:00,1495.5,1495.88,1494.63,1495.35,22699.0,AMZN
2018-03-02 15:53:00,1495.1395,1496.1396,1495.1395,1496.1,22812.0,AMZN
2018-03-02 15:54:00,1496.0,1497.65,1495.73,1497.65,20185.0,AMZN
2018-03-02 15:55:00,1497.65,1498.15,1497.1,1498.0,26759.0,AMZN
2018-03-02 15:56:00,1498.07,1499.47,1497.885,1499.26,23912.0,AMZN
2018-03-02 15:57:00,1499.25,1500.0,1498.97,1499.93,26353.0,AMZN
2018-03-02 15:58:00,1499.88,1499.9699,1499.07,1499.79,33303.0,AMZN
2018-03-02 15:59:00,1499.93,1499.96,1498.42,1499.54,40747.0,AMZN
2018-03-02 16:00:00,1499.75,1501.05,1499.115,1500.25,277956.0,AMZN
